16474:17,58,29,302,616,3730,289,736,8,356
16493:15510,245,1267,17,119,131,301,2658,2955,6210
16495:2950,17,678,947,84,2302,58,301,378,508
16515:140,3423,226,2379,780,262,1884,1888,17,8283
16522:508,1023,1382,17,119,654,15,616,546,58
16524:22105,3246,3307,94992,22931,42397,34724,91181,46521,21954
16525:76,17,62,238,564,58,262,650,81,226
16530:245,1382,508,15,165,518,1598,6210,61,131
16531:
16532:11435,14209,2946,102315,58372,1925,6657,32295,2444,81421
16552:44634,8,17,58,616,21548,45,62,65,84
16553:1187,496,1119,17,302,6450,29,4187,70,901
16554:1549,65,1578,15,245,61,17,32,58,302
16558:
16568:1023,1126,834,901,1382,508,4187,17,94,179
16628:402,61,486,32,616,8,15,245,364,564
16639:574,7711,661,719,8733,5023,5480,9265,8860,2103
16640:861,15,518,542,61,1578,302,1196,8,32
16641:17,1102,2139,8,58,65,302,518,327,508
16642:459,46328,7590,17,616,4813,22279,302,654,162
16643:245,4487,103,1744,15,65,353,364,616,1511
16666:95078,74385,43753,63242,65613,55209,39257,15064,36825,84927
16667:2548,70,564,840,1002,17,76,81,245,262
16674:736,302,999,2185,616,17,2200,508,1119,61
16679:83851,92717,112864,15298,119108,94070,79442,33979,12905,65130
16710:518,1405,58,17,542,8,616,302,654,1089
16714:17,654,564,302,616,542,8,70,58,301
16775:48208,9354,10246,10503,32648,140,68717,32351,10404,64
16776:654,58,518,616,8,285,289,302,354,542
16796:508,226,84,564,8,15,17,2068,65,322
16799:61,1382,1065,17,518,8,15,302,58,94
16812:1326,1147,168,1740,2103,5480,1023,719,3211,15255
16815:311,7622,19378,2543,21479,9435,8392,8867,10722,8759
16833:337,77581,385,805,80736,92129,11281,120518,33223,83173
16838:30156,24285,1256,20477,118827,32713,54234,66560,15873,46942
16839:32,616,17,29,58,542,1109,76,15,1535
16858:
16859:114572,101934
16860:1970,17,76,58,654,190,698,2139,302,422
16878:861,8,58,62,518,542,1424,15,302,554
16887:616,363,94,508,1239,542,61,654,3233,58
16890:17,518,616,508,8,76,289,302,542,1405
16891:
16896:17,780,8,698,58,70,361,76,2139,866
16898:23768,96618,78387
16918:99978,5648,90678,101968,12396,110448,58496,6145,2946,22
16926:58,302,554,138,1804,1140,17,194,616,530
16929:245,518,76,564,11467,4425,4798,6411,15337,17
16945:650,568,17,302,138,1349,32,58,162,616
16954:84,554,861,94,101,1804,4181,999,1424,2172
16961:17,302,1382,70,84,654,32,518,1023,301
16972:
16980:76,17,81,8392,508,698,25481,9189,19378,4671
16983:289,554,101,861,94,17,302,1804,654,1424
16993:17,302,58,616,8,15,84,518,29,654
17006:554,616,1804,302,650,101,530,654,17,289
17007:29,654,58,239,1762,616,8,518,301,354
17008:17,787,327,84,1287,1521,8,65,131,1410
17020:302,654,58,29,616,17,76,650,554,15
17034:866,2139,546,1728,7194,17,8218,58,302,654
17053:17,58,616,654,302,861,429,564,542,8
17056:58,861,1804,554,101,289,1549,66,29,17
17074:13696,95682,37082,102939,4639,1749,4021
17079:17,354,302,650,58,301,402,554,2430,8
17097:17,84,302,542,32,2200,481,616,899,8
17099:861,302,654,650,17,58,542,564,8,1424
17115:3484,2194,40,245,554,564,2140,4292,8008,106
17116:3282,6320,3060,20245,71248,16009,54427,47278,75100,11847
17117:931,710,245,678,119,873,17,947,1471,11670
17118:58,554,1405,1804,616,15,542,654,17,302
17147:1986,17,78389,40848,76,1127,17727,8,84,8213
17154:28590,1616,24225,24016,81,78913,96877,42610,26741,83102
17158:7862,5975,4040,4671,13341,5319,6311,7622,226,8529
17159:103,61,17,245,364,518,15,564,8,32
17164:226,81,17,76,780,289,508,84,138,363
17165:86,302,61,564,17,616,1023,542,58,96
17178:92781,111199,20769
17191:1535,17,70,302,542,654,564,616,736,4542
17193:131,873,571,245,119,287,2583,4604,5699,7048
17195:616,861,17,302,4181,238,8,1196,564,554
17208:385,805,22801,56217,18892,28166,20674,245,500,19089
17241:17,138,302,1023,245,542,787,70,76,84
17243:17,226,48,81,650,84,138,4268,496,2739
17251:1326,8860,168,10267,661,7838,297,463,760,2153
17254:105897,30771,84943,111262
17266:17,58,302,8,616,1102,84,61,29,15
17267:1535,138,380,891,17,70,521,6395,654,542
17272:289,654,616,302,554,8,101,285,542,15
17278:840,197,15772,18791,5627,8069,4179,24752,10997,26925
17279:8772,533,4671,911,5975,10981,17316,2139,226,74204
17285:17,1299,60324,8,22058,76,1679,17055,70311,70344
17297:17,2200,3,32,84,2429,508,302,356,29
17328:61,17,564,542,302,616,58,1023,1535,8
17358:32,690,2172,483,5542,61,302,616,2831,4181
17363:58,554,289,690,508,1804,542,17,616,2469
17378:1419,89419,5292,14255,15190,43006
17412:89220,65056,1002,2548,5784,11973,19299,1382,891,931
17415:302,17,58,654,29,76,138,190,394,486
17418:40013,20642,7869,30941,1002,54784,13827,9736,11,9741
17426:
17440:17,518,787,1535,616,58,654,302,698,32
17448:97351,69325,33920,10886,34441,12697,12190,42146,3373,815
17461:78598,8772,17316,9435,203,8427,311,8529,533,8759
17473:17,22,361,508,1023,1131,1382,65,70,76
17474:31315,19829,33572,78352,56414,72363,79096,74038,55609,32623
17475:289,301,1804,554,1196,616,73,101,302,238
17477:17,546,254,1164,508,564,8,302,10039,58
17484:3039,6210,89499,4965,7334,4993,8,4650,203,4268
17492:394,654,1476,15,616,495,542,1102,58,84
17498:
17499:63712,12929,3723,104100,50378,45611,15284,98858,21279
17513:81,22421,17,654,780,5767,262,302,508,650
17522:176,1790,3789,508,17,225,1551,3407,8,70
17528:654,58,302,616,690,32,518,6,650,1196
17530:12332,17,616,43424,14841,58,236,2423,36210,354
17547:17,302,654,58,6,616,650,861,554,322
17549:337,385,805,45975,80736,117538,92129,11281,120518,33223
17551:7333,8587,25733,11355,4364,1190,18360,46312,5864,6105
17556:8453,1888,5890,11428,81,4583,93353,8586,3819,2700
17562:17,138,58,84,654,1109,2101,245,616,1119
17576:2510,1397,14268,4341,306,4656,603,6311,8640,10981
17579:
17591:89928,54606,21439,61279,54442,54989,5584,4348,17822
17592:168,1164,1965,70,2275,17,65,302,518,542
17606:94,17,861,58,54,2200,8,15,61,245
17620:
17624:84,654,616,518,302,1762,58,15,239,787
17625:4671,311,8427,7622,8759,13341,24673,533,10883,11737
17626:138,17,302,1186,616,1622,76,109,363,449
17642:
17653:1592,12508,59416,76,4190,26722,57469,22754,51442,26988
17671:14728,12442,19666,7558,84,518,1039,1102,5927,17
17688:518,563,84,1102,58,239,302,999,616,902
17689:302,518,29,301,1762,114,999,650,45,58
17695:15,61,542,8,245,564,616,58,76,103
17716:18716,9554,25956,19908,6125,6186,27339,118722,112914,93848
17731:21666,83875
17749:32,1023,358,873,131,7006,15,58,209,2024
17753:58,101,554,289,1023,356,29,1804,3017,86
17779:58,654,8,302,76,650,3,15,472,486
17792:
17798:28933,262,102412,17,27166,76,55893,1164,71329,3955
17810:311,8759,14259,1547,19378,11942,39440,17,8772,11855
17812:496,15,472,1023,58,542,61,518,616,999
17813:1099,873,17,58,363,650,65,518,1245,70
17831:21825,56263,29778,92244,44510,92830
17844:12332,43424,14841,58,616,17,2423,542,236,238
17863:
17867:19467,64013,33307,26671,27696,26888,108600,73275,54847,41031
17869:168,5480,6244,2412,16305,1326,8860,463,661,719
17890:2406,5693,29543,1176,7627,1546,14966,9095,4159,92494
17897:29,58,84,8,616,692,1476,1567,3730,1102
17905:17,302,58,616,654,354,29,84,190,236
17919:542,17,302,564,616,15,364,508,518,554
17921:11671,6127,785,686,17,76,302,925,32616,226
17922:17,70,2583,931,32,84,363,616,8,226
17925:
17926:
17936:
17937:
17972:17,226,48,650,84,138,496,736,899,30
17974:82949,22255,116053,4573,6657,121346,17925,95244,5648,17
17993:17,616,17123,8,364,518,27705,58,302,650
18005:
18030:1102,17,138,8,518,654,1762,94,302,616
18039:17,616,8,15,654,999,58,245,302,563
18042:1023,17,616,302,327,58,81,238,508,650
18046:168,1528,76292,115713,7180,107032,76,100947,76900,5738
18068:26292,120409,79803,103517
18070:5117,379,1126,353,1065,1987,1002,8,15,17
18089:22243,70086,94695,74445,32827,225,21001,654,17,1684
18090:441,1002,17,6315,4513,3506,5083,1256,13881,29311
18101:245,1744,17,736,4268,226,486,508,1002,1405
18123:866,17,76,546,254,289,654,8,301,354
18127:61,616,787,2139,15,17,508,364,731,8
18133:3369,17,6,48,58,354,518,542,4268,245
18146:18522,27834,5471,79260,1471,38395,32278,71487,3,8
18147:899,496,94,48,84,518,1187,5117,616,654
18163:17,58,302,239,1023,654,6,616,29,3
18165:1684,17,58,14700,616,302,564,138,542,654
18166:353,17,302,8,58,518,596,654,84,363
18182:94,302,70,654,58,84,616,8,354,518
18186:508,1102,496,546,58,1126,518,654,787,32
18187:8,96781,17,63510,68654,50441,16978,1131,32370,24699
18195:
18200:1749,81,140,70,262,1888,226,32166,986,508
18204:177,69494,22655,11497,103120,66537
18208:9435,17486,1011,11855,311,19378,7622,3695,203,4562
18209:19845,62468,22155,115887,67745,75946,27473,81399,1217,14892
18211:1511,787,94,654,508,5117,356,86,1102,2166
18212:84,1102,17,76,518,564,1023,65,302,542
18261:71764,5328,106016
18272:
18273:780,731,10071,17,5767,76,140,226,262,364
18284:518,554,289,17,138,354,61,302,542,616
18306:302,29,1140,162,510,17,58,616,495,15
18311:81,226,986,1749,140,1884,76,348,8283,564
18316:73150,94176,85496,901,2064,85077,704,44801,876,38766
18322:189,4755,3107,1527,1712,3172,2880,7831,4825,19697
18334:
18337:101,17,289,616,554,302,518,654,94,542
18360:354,17,542,1499,508,564,378,496,616,1044
18365:31004,1281,3842,3137,16776,6793,46338,46478,27152,2302
18384:861,17,32,62,650,15,564,1511,8,58
18392:861,654,15,394,17,518,302,58,61,1535
18394:4982,58929,71859,104065,35714,56707,8713,22156,37134,144
18404:596,616,654,1578,15,17,364,363,650,1535
18405:17,76,931,302,508,710,65,119,225,518
18411:974,14152,106,9045,10466,22,564,7624,616,1644
18416:70240,54017,10664,4032,4357,43142,88449,17580,11146,2316
18417:302,861,495,654,58,1393,1476,239,11459,591
18433:
18491:17,6395,2700,81,138,780,70,262,8,32
18496:168,463,984,719,8733,574,1013,1230,1400,5488
18505:17,101,302,616,76,654,2512,327,5160,8
18510:616,302,29,1239,495,1424,58,17,1476,591
18525:
18545:17,1410,61,103,245,289,654,29,32,76
18561:24032,15,17,518,65,245,302,866,50463,85656
18571:29,1790,17,15,616,654,97,4025,4919,58
18616:58,302,650,616,238,8,239,285,542,654
18639:17,654,302,58,616,32,8,29,70,81
18648:202,12611,32798,40,8,14718,42988,80541,698,14518
18657:17,8,518,616,58,902,84,542,654,2302
18663:17,58,302,224,616,76,654,8,182,236
18666:654,32,58,17,564,1109,616,861,15,81
18686:17,616,1410,564,8,58,508,698,1744,327
18690:7210,1073,64576,353,2510,29,76,94,103,226
18697:13897,3672,37480,17567,43803,3372,69349,52105,5545,88520
18698:81925,17,31772,13348,23088,1077,64061,29247,3661,16468
18707:
18709:138,8,17,4048,301,787,70,226,366,508
18711:
18712:38152,2523,75801,68735,10695,26193,15854,1449,11777,45574
18713:
18766:29,654,58,8,616,84,2583,289,508,518
18810:17,1140,554,101,194,1196,302,1804,2469,73
18815:22,354,17,1499,518,542,8,226,564,650
18823:17,4288,302,14026,224,4032,8,58,84,301
18827:1787,14147,40,76,2139,546,564,617,659,698
18836:17,616,58,302,654,15,289,931,29,61
18845:32,162,17,61,15,616,6759,1140,518,8
18852:7021,26312,3372,10492,9289,3672,14656,19871,25662,13889
18885:1435,1790,17,1551,8011,70,5567,226,302,354
18887:23490,709
18901:29,490,616,654,15,2172,58,861,61,239
18944:10118,31659,17326,98498,120400,37715,92508,642,2369,1544
18965:82547,118720,80644,48144,119575,111132,42910,111907,32676,80805
18999:409,6,58,84,101,193,2302,289,518,564
19001:302,616,29,564,654,542,76,245,518,8
19006:
19010:17,58,370,495,654,8,616,190,84,1476
19019:302,32,17,29,1622,521,58,301,114,380
19022:780,7211,3374,5767,138,140,8511,13544,1749,16404
19025:
19030:
19032:364,8,17,302,32,654,2583,58,70,616
19043:
19046:9383,97380,110825,74069,53924,25787
19048:17,302,654,616,76,650,84,1102,3,58
19049:774,970,3506,1524,4487,9490,10046,33639,5108,17
19050:
19051:29,654,1511,17,616,495,1476,58,1550,8
19062:1535,3017,17,654,58,70,356,787,542,616
19065:34309,8,17,238,674,6,32,61,302,16823
19069:10660,15335,17,2715,1002,5287,10316,354,94,4194
19070:
19094:4239,353,17,84,245,4487,377,1119,873,899
19095:17,58,66,302,6,1023,15,29,245,354
19096:2139,564,2008,17,61,496,508,518,8,302
19097:76,2265,1913,358,5363,698,17,2292,500,19626
19102:15,29,861,32,58,542,654,209,239,495
19129:
19130:402,17,483,616,650,1196,4181,564,1511,302
19144:17,616,15,76,302,61,65,364,8,58
19148:16965,8450,104683,57608,36619,13077,104092,13734,13744,1716
19156:87246,1539,1542,8,37386,7703,40476,5150,25635,2602
19163:10041,1527,3107,2880,8848,1712,6266,6434,12990,378
19165:17,2950,302,84,654,787,518,947,1102,1190
19174:6040,14785,35750,106944,1410,645,6790,3393,3884,1162
19176:24835,65,245,518,1405,2302,15,32,103,238
19178:79096,33572,74038,31315,19829,38891,75363,26793,885,65060
19184:
19185:54784,22368,95749,518,3841,521,3085,60942,8621,86544
19198:168,760,14754,719,508,2632,1124,352,25393,984
19199:4755,7831,3107,1352,10041,1527,8,17,342,378
19240:1119,1187,17,58,891,2935,32,518,616,8
19241:518,542,486,8,289,616,654,787,15,61
19243:302,17,654,4328,58,70,76,138,518,650
19244:54563,11188,4320,16800,2292,294,1991,2602,398,1007
19246:302,58,361,32,354,654,61,84,101,542
19259:23200,15816,44253,76009,78321,108416,80259,26245,113052,24106
19262:168,661,719,2103,135,8860,984,11255,1740,12272
19265:17,654,302,616,3549,29,76,518,650,6
19276:17,654,616,302,58,15,518,542,8,62
19277:197,157,10541,3196,20525,14793,27094,5627,24752,465
19304:
19307:5097,2139,17,53895,5670,81,866,10254,354,361
19308:84,654,302,58,616,650,301,354,518,29
19309:1187,17,496,2162,875,245,4420,84,518,472
19320:5117,17,616,15,226,654,32,65,76,508
19328:16965,8450,104683,57608,36619,13077,104092,13734,13744,1716
19343:93612,61118
19354:17,40,76,262,45,61,62,32837,81,116949
19355:654,58,616,61,138,285,2139,6,301,302
19356:59903,111200,30606,63060,377,4731
19357:16387,84430,16424,2405,46724,31295,12022,641,5381,61991
19400:302,654,861,58,518,15,285,486,542,1023
19405:10333,12009,54903
19410:24848,431,931,26293,8211,76,17,840,5145,5184
19422:17,654,302,616,58,542,564,8,15,289
19433:656,24380,52732,68645,535
19434:17,518,542,654,1196,289,356,650,8,58
19443:
19444:3307,17,385,826,1987,2139,81,182,8384,224
19446:17,8,1382,58,518,542,15,302,409,564
19447:17,15,58,409,616,654,302,1276,76,238
19448:4146,76,14585,2528,4093,698,16658,31124,564,8783
19452:302,138,356,17,1476,616,495,518,542,58
19462:245,518,17,32,8,363,654,6,15,61
19463:
19467:58,654,8,302,76,650,3,15,472,486
19468:29,58,546,654,8,616,84,354,518,15
19475:500,564,70,76,81,245,224,262,710,1050
19476:11538,13443,81306,59321,5975,78721,79106,68887,77371,85056
19482:17,1126,616,518,15,61,302,5286,58,114
19498:
19503:
19517:58,101,654,530,616,1804,518,302,554,2469
19528:81,3739,10071,15686,9790,40537,12727,14174,4671,780
19541:33927,70743,533,37269,61449,13341,2139,16504,109205,21684
19544:21366,364,826,41244,20915,54062,23467,21486,13635,1405
19549:58,302,616,17,654,15,76,364,285,564
19554:654,1102,17,302,58,1424,518,591,508,7407
19582:
19583:17510,30103,5122,28162,17,2582,79901,65061,31273,99370
19626:302,654,15,564,58,76,29,70,616,61
19646:107529,51782,51913,85326,113242,25718,897,92331,774,4487
19680:
19682:103,162,194,17,58,616,1196,542,15,1578
19692:1606,1190,6527,8,787,131,508,1382,18360,11355
19705:73512,38403,13060,20103,8,650,121357,22161,34325,47258
19707:81,17,780,138,518,2700,654,15686,1468,58
19757:698,58,76,542,17,62,564,650,654,32
19759:518,17,8,84,301,564,119,1405,508,4487
19763:19065
19764:289,58,17,73,554,302,616,518,8,84
19768:3526,103858
19774:17,70,500,616,12332,76,238,285,402,542
19781:302,58,17,616,542,654,94,285,1499,8
19788:302,654,8,58,17,84,564,616,1196,650
19814:
19832:790,99521,44435,7927,24141,8,891,36085,17,58
19847:508,17,616,302,8,58,94,114,4210,84
19852:
19881:98550,23170,101255,76952,34971,13597,109605,92840,426,76089
19882:245,301,518,654,58,354,76,289,616,8
19887:
19893:17,138,1535,58,84,302,70,101,226,354
19950:65633,90844,3039,1533,16029,8,17,3,84,101
19965:6874,103,6,29,43553,2111,72274,616,650,119957
19983:
19985:1023,394,17,58,302,616,76,508,2185,29
19996:58,654,8,302,76,650,3,15,472,486
20059:17,15,58,654,2166,616,302,518,8,61
20067:25486,113546,41171,17007,68854,110585,7557,72769,79626,4364
20073:2139,3484,17,8,76,518,1164,564,698,1471
20074:4268,21438,119,131,301,518,1405,245,33130,363
20075:70,2935,1152,138,238,736,654,780,25440,1119
20094:24835,1023,32,238,17,65,76,6230,182,245
20095:84,17,518,302,542,29,616,654,15,103
20115:
20116:
20120:23116,28915,17039,117416,24627,34380,38360,98913,16482,91888
20125:
20160:13312,719,76,168,226,9239,5738,43505,14082,2967
20161:17,650,654,302,616,564,866,8,84,94
20166:17,616,58,354,302,518,654,29,76,289
20183:1592,86115,59416,2123,76,26722,57469,30878,4308,22754
20206:2153,877,1124,76,760,168,564,719,1326,2275
20208:
20220:1578,29,58,616,654,690,944,1239,15,61
20233:
20234:1102,29,508,1023,17,58,495,616,449,692
20257:14354,4652,11310,110257,116139,12981,2144,616,80006,650
20268:
20294:50658,52583,88215,91212,56463,25913,61982,7361,1091,17
20299:17,8956,1928,18747,50065,28873,21116,65444,518,999
20304:
20305:70,2139,675,827,508,1344,5767,1790,17,76
20316:554,84,101,1140,302,194,289,654,1804,1832
20319:
20322:107413,1412,2950,17799,13320,5017,1567,31652,94885,5287
20327:25969,59670,80321
20333:17,616,302,654,58,29,61,518,1403,1511
20334:17,302,616,70,650,654,736,3937,8,542
20360:29,17,616,394,58,564,495,76,542,1102
20378:1126,1023,7006,8,61,508,518,1405,402,616
20379:8167,12332,367,17527,25910,21207,46935,76,349,2967
20380:2162,496,6450,4420,17,518,1102,472,15242,364
20381:
20394:28605,110318,54099,41101,9915,28760,11241,104201,88750,22678
20395:17,654,58,616,302,429,564,76,84,873
20409:
20420:
20438:40800,76265,7212,26165,28323,39684,6181,7082,23213,4943
20439:
20440:59009,9314,10692,4110,4146,46844,10302
20441:17,224,302,48,58,596,650,616,29,542
20443:1023,656,194,162,1126,15,17,302,508,616
20456:787,616,654,17,302,542,58,650,15,29
20463:8783,302,14112,113588,42678,93628,37693,24647,46024,55386
20465:58,654,302,616,238,15,859,1511,554,6
20466:1077,9594,4671,14259,327,1468,17,283,302,311
20473:533,12861,7658,203,77110,8772,2543,4671,5975,16438
20497:6495,1091,175,79575,22108,17501
20498:1044,354,17,8,302,101,616,58,999,6
20507:2510,13341,1397,5975,603,9054,6311,5319,7926,14268
20512:245,1352,441,2880,8,17,76,508,654,4755
20520:1131,12294,47372,6518,533,13341,54532,36290,38804,14814
20544:
20545:616,8,17,518,542,61,508,787,15,736
20546:554,101,861,94,1804,289,1023,138,2618,17
20547:17,76,238,302,422,429,521,564,861,1109
20549:17,245,301,518,616,654,1987,8,58,162
20550:11080,48660,17,81977,39025,67707,115112,6583,2716,95026
20553:302,17,58,616,8,29,596,363,650,5553
20555:1693,302,58,268,861,902,1305,1403,1804,3539
20556:8322,30815,13077,51232,36432,24933,25985,104683,119240,62598
20572:8,226,15,138,245,302,518,616,654,17
20582:302,17,1109,8,70,76,224,358,65,564
20607:58,29,101,554,17,364,616,1832,596,1476
20624:17,112211,1709,9346,2947,3235,6,2369,8,6793
20628:1102,17,32,245,616,61,654,8,94,364
20655:17,1410,542,245,302,616,8,61,518,564
20684:13544,3374,780,986,5767,5860,3137,3423,37567,30033
20685:17,616,654,8,518,32,84,302,542,29
20697:760,463,7180,719,984,2153,14754,661,5480,297
20720:
20721:58,654,8,302,76,650,3,15,472,486
20735:1405,12495,564,363,826,3,29,2101,76,6292
20736:1827,2403,2714,2696,3506,245,302,353,1410,1524
20752:56113,2593,72766,13504,12115,51035,17519,64628,82549,12791
20756:17,76,61,84,179,616,13171,15,81,94
20761:3,43013,65542,73735,8,15,47120,4113,2068,22551
20766:1109,17,616,138,302,58,508,654,94,29
20790:
20807:121030,94721,48420,27845,29542,117512,107182,66768,87666,71033
20809:76,564,17,26985,361,16995,9043,866,11887,2063
20810:
20812:245,3506,774,441,353,4268,4513,13,710,1065
20846:
20857:62839,9889,83521,99048,31022,6531
20858:533,4889,1397,2510,14268,4656,6311,8640,17,603
20872:2139,17,76,81,262,327,8,40,224,254
20892:5998,302,521,58,564,17,616,654,786,1762
20906:6503,8660,15921,9216,17,24608,8,302,409,53856
20908:1913,17,616,58,8349,6387,285,302,564,654
20911:518,65,103,245,542,656,999,4268,8,17
20912:
20918:616,1140,17,29,58,302,654,23867,15,322
20926:616,787,302,1023,17,58,496,518,1196,654
20932:
20950:17,58,61,179,302,1578,1987,3144,4414,32
20954:
20973:2172,94,17,518,483,490,616,15,58,61
20985:361,17,358,3484,4068,20836,58,302,508,1176
20990:17,70,654,58,138,650,76,289,356,8
21028:974,518,10466,8,370,616,6,84,101,239
21029:39390,29064,111634,22966,54625,2275,1921,101931,70277,17161
21030:32,616,654,76,542,58,2139,17,358,301
21032:17,654,302,616,58,645,76,8,394,564
21033:1382,508,17,8,245,15,84,61,364,518
21037:654,58,302,564,2139,3514,17,94,508,616
21080:245,518,1511,8,15,17,103,363,542,1987
21082:8454,1609,72271,37068,32648,10503,122371,85003,25114,81953
21084:37348,4274,63947,20959,6783,3270,518,32,94,327
21120:17,302,58,84,650,29,354,1102,616,3162
21139:27443,7926,2215,7622,20442,8392,8427,8772,8867,10981
21140:654,58,616,302,8,76,564,2583,29,518
21148:5663,12870,8860,719,262,27457,32677,1528,4103,21420
21149:616,861,17,654,58,302,8,15,650,6
21151:17,616,62,302,554,8,58,654,861,518
21160:10981,5319,25145,13971,5372,16968,1931,11590,4040,12294
21164:17,301,302,616,8,58,224,654,84,518
21196:94151,33038,24157,74448,17748,89750,43708,117917,83103,63718
21207:17,508,901,1382,8,61,245,654,58,62
21220:10041,1352,2880,5450,10687,7880,1712,7831,378,20806
21246:302,654,239,58,76,495,84,224,285,650
21256:12916,26326,10021,17,358,1410,14026,58,76,75971
21259:654,302,17,564,616,8,58,224,650,15
21266:302,495,29,1567,654,726,837,8,58,354
21272:8,302,616,15,17,654,2980,518,962,999
21288:17,224,518,654,32,58,29,138,616,15
21317:17,76,518,103,245,542,8,61,62,285
21318:226,58,76,84,119,375,650,932,1131,1790
21354:
21384:95387,111109,32,4671,787,3383,45848,74093,20762,2215
21401:76840,68867,3985,4498,8211,112029,33308,92829,11679,18720
21423:
21447:62353,6872,13269,53686,533
21448:302,616,654,58,8,29,224,15,61,182
21469:7171,493,1405,6527,17,518,58,654,61,76
21476:
21505:217,7516,81,262,508,17,16404,302,2700,5767
21514:12545,2291,59725,347,20836,22920,14946,68220,811,45988
21518:302,654,58,616,596,238,354,363,3,29
21531:
21542:7711,719,76,1400,168,352,10267,2139,5557,17
21543:840,7160,2548,10541,157,4021,5111,197,508,3196
21551:49056,71500,100977,100084,115290,48623,13050
21570:
21585:6387,22507,62347,31633,5443,2848,74016,31017,51936,5214
21599:17,302,654,76,224,4328,15,542,616,650
21604:1913,17,58,84,6387,301,500,736,1102,5443
21608:302,17,899,654,58,1187,6,76,224,749
21617:17,861,29,1140,101,1476,1832,1424,554,1804
21631:
21633:17,302,616,654,15,650,81,542,554,58
21637:
21670:87904,118289,73675,84630,28415
21689:67001,1353,47647,45659,34531,64261,2061,44302,45,29456
21712:302,654,58,101,861,289,29,61,15,17
21713:302,616,58,654,84,239,8,289,224,236
21714:4755,1539,48138,26641,2579,23580,3107,119847,1065,6706
21722:302,654,58,616,8,29,650,239,289,62
21723:58,650,596,616,17,302,289,654,787,518
21732:8642,57550,18959,88594,96115,95482,61920,33919
21737:840,21695,1131,4671,44730,119,787,8,32998,17067
21745:
21763:32,29,162,1140,861,17,8,495,289,542
21774:
21787:302,692,29,17,518,542,103,1511,8,486
21794:17,302,654,15,616,58,61,84,518,1102
21796:123074,101282,64132,114789,85041,117689,7660,525,28653,46257
21834:17,84,1039,354,508,787,65,70,518,736
21838:5480,168,574,984,7711,8860,72,3882,12207,135
21853:194,1140,1196,3372,17,58,302,616,542,101
21868:17,302,654,58,70,29,301,518,521,616
21869:7623,18777,18448,92211,2345,14761,14906,6977,3307,15676
21908:302,654,58,1476,1578,616,361,944,15,76
21912:94,1023,7006,245,1126,17,616,138,226,834
21931:1761,113497,29,17424,39958,1119,9745,94897,1202,1405
21932:
21933:1730,3568,5097,890,2139,4743,17,866,76,535
21934:
21941:2142,39395,245,15642,33882,774,353,1524,8,17
21943:76,17,70,1276,262,40,44,58,81,2139
21944:15,101,17,616,654,61,2030,58,302,322
21945:60977,69230
21947:289,101,554,1804,114,654,15,61,73,530
21960:
21967:24835,32,17,76,182,238,302,508,873,891
21968:17,245,70,654,2166,3855,58,364,65,226
21979:236,3448,10641,32437,776,10075,4724,15,4203,7795
21993:226,81,70,1023,1965,17,402,1002,508,58
21996:
22003:48,1187,17,472,245,654,302,354,8,76
22012:911,10981,8759,832,2510,11590,4671,1104,311,17316
22016:58,654,8,302,76,650,3,15,472,486
22017:10254,1730,15238,17,698,866,10039,33321,616,650
22029:17,650,616,780,8,902,15,262,564,787
22030:
22036:1772,17,45,302,616,650,15,58,542,3265
22037:87432,29065,105216,66518
22060:17,518,616,285,58,70,289,302,654,354
22080:76,2579,17,508,138,363,402,564,710,1499
22085:899,1187,6450,4420,1119,17,496,14370,84,518
22102:
22109:58,289,554,66,1804,302,690,542,1424,4174
22111:131,17,1825,5699,1405,363,364,542,8,245
22116:302,29,654,3234,17,58,616,84,162,322
22124:2379,81,226,70,616,1535,508,138,430,698
22128:16458,76,168,2318,12657,416,20993,78340,16982,661
22158:17,302,654,84,787,8,65,224,1187,58
22164:521,17,84,380,654,1535,94,302,518,8
22165:17,84,564,301,302,654,76,521,616,1102
22173:70335,74713,2318,4194,168,225,2275,247,252,8484
22176:1410,827,3977,441,5783,14955,16036,1002,1875,4444
22184:17,29,654,3234,616,45,837,1476,8,58
22198:8,17,616,58,1023,15,302,542,654,901
22201:17,302,650,654,736,58,327,356,486,508
22213:2121,807,119,17,327,1099,6287,363,12710,518
22222:1057,1187,245,496,48,774,8151,899,1827,2403
22226:3789,11145,1435,1790,8321,2766,1551,7793,5771,76
22236:17,302,58,76,616,654,8,162,356,564
22245:23595,22059,14505,21150,37647,508,17498,3481,20008,28632
22246:17625,8,61,496,692,908,931,947,9916,61772
22251:81,780,17,16404,8511,22597,2241,262,731,3137
22262:17,24608,21784,6503,1495,15921,947,302,650,4949
22263:29,32,58,616,962,654,84,239,289,1476
22280:654,58,616,162,285,650,15,17,302,29
22286:86,17,616,654,15,302,356,58,486,518
22299:35953,4339,13652,25237,101336,70740,38234,82875
22304:441,24536,34493,26814,22657,41711,38393,33615,245,508
22324:
22326:29819,23913,110684,4239,100579,37390,39547,107205,113412,21718
22337:574,1326,984,168,564,9874,7711,12207,5480,23285
22346:58,654,8,302,76,650,3,15,472,486
22354:76967,32256,12802,49155,25606,22544,55825,23061,4634,66969
22363:14470,670,85046,76,10106,16768,16406,48431,866,68382
22366:17,302,361,58,654,76,650,236,239,518
22372:564,17,616,363,518,654,1405,15,58,358
